обозначение,наименование,индекс,коэф_входимости,заказанное_кол,уровень_критичности,примечания,наименование_материала,locmat_name,locmat,уд_вес,стоимость_мат_за_1кг_м,заг_диаметр,заг_толщина,заг_длина,заг_ширина,заг_на_кол_во,прутки,плиты,вес,стоимость_мат_ла,индустриализация_вид,индустриализация_стоимость,подряд_вид,подряд_стоимость,термообработка_вид,терообработка_стоимость,покрытие_площадь,покрытие_вид,покрытие_стоимость,резка_т_подг_мин,резка_т_маш_мин,резка_т_сум_ч,cn_т_подг_мин,cn_т_маш_мин,cn_т_сум_ч,dart_т_подг_мин,dart_т_маш_мин,dart_т_сум_ч,mx-cn_т_подг_мин,mx-cn_т_маш_мин,mx-cn_т_сум_ч,tour_т_подг_мин,tour_т_маш_мин,tour_т_сум_ч,mx\dart-tour_т_подг_мин,mx\dart-tour_т_ман_мин,mx\dart-tour_т_сум_ч,финишная_т_подг_мин,финишная_т_маш_мин,финишная_т_сум_ч,слесарная_т_подг_мин,слесарная_т_маш_мин,слесарная_т_сум_ч,шлифовальная_т_подг_мин,шлифовальная_т_маш_мин,шлифовальная_т_сум_ч,резерв_т_подг_мин,резерв_т_маш_мин,резерв_т_сум_ч,т_партии_ч,номер_заказа,full_cod1,year
HY02.230.39,PROTECTION CABLE,D,20,20.0,RC2,,,DELRIN NOIR,POM NOIR,,1.46,17.0,,8.0,60.0,60.0,1.0,0.0,0.0828,0.967104,16.440768,,0,,0.0,0.00912,,0.0,,5.0,0.5,5.5,,,0.0,,,0.0,,,0.0,60.0,4.0,64.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.583333333333333,37978,02.230.39,2019
HY01-125-11,Axe manivelle,B,2,2.0,,,,AU4G,Д16Т,,2.8,8.0,170.0,,105.0,,1.0,0.2414999999999999,0.0,15.340611299999996,122.72489039999996,,0.0,,0.0,0.101422,Ан.Окс.чёрн.,4.0568800000000005,175.63599186666667,5.0,7.0,12.0,,,0.0,150.0,30.0,180.0,,,0.0,180.0,60.0,240.0,,,0.0,,,0.0,5.0,2.0,7.0,,,0.0,,,0.0,8.966666666666667,38030,01-125-11,2019
HY01-125-12,Palier,A,2,2.0,,,,AG5,5056(АМг5),,2.8,8.0,170.0,,84.0,,1.0,0.1931999999999999,0.0,12.272489039999996,98.17991231999996,,0.0,,0.0,0.0902122,Ан.Окс.чёрн.,3.608488,149.93177749333333,5.0,7.0,12.0,,,0.0,120.0,20.0,140.0,,,0.0,180.0,45.0,225.0,,,0.0,,,0.0,15.0,10.0,25.0,,,0.0,,,0.0,8.066666666666666,38030,01-125-12,2019
HY01-125-13,Bride roulement bague interieure,A,2,2.0,,,,AG5,,,2.8,8.0,140.0,,12.0,,1.0,0.0276,0.0,1.1890300800000002,9.512240640000002,,0.0,,0.0,0.0360472,Ан.Окс.чёрн.,1.441888,64.99800832,5.0,4.0,9.0,,,0.0,90.0,15.0,105.0,,,0.0,120.0,15.0,135.0,,,0.0,,,0.0,3.0,1.0,4.0,,,0.0,,,0.0,4.8,38030,01-125-13,2019
HY01-125-14,Palier Touret,A,2,2.0,,,,AG5,,,2.8,8.0,230.0,,30.0,,1.0,0.069,0.0,8.0229198,64.1833584,,0.0,,0.0,0.104719,Ан.Окс.чёрн.,4.18876,121.11377253333332,5.0,10.0,15.0,,,0.0,90.0,20.0,110.0,,,0.0,180.0,35.0,215.0,,,0.0,,,0.0,5.0,5.0,10.0,,,0.0,,,0.0,7.0,38030,01-125-14,2019
HY01-125-15,Bride roulement bague exterieure,A,2,2.0,,,,AG5,,,2.8,8.0,,10.0,200.0,200.0,1.0,0.0,0.092,2.576,20.608,,0.0,,0.0,0.088,Ан.Окс.чёрн.,3.52,74.43233333333333,5.0,3.0,8.0,,,0.0,,,0.0,,,0.0,120.0,18.0,138.0,90.0,16.0,106.0,,,0.0,5.0,1.5,6.5,,,0.0,,,0.0,4.95,38030,01-125-15,2019
HY01-125-21,"Reprise d'effort cable Ø19,5",B,2,2.0,,,,INOX 304L,,,7.85,10.0,35.0,,50.0,,1.0,0.1149999999999999,0.0,0.8681069687499997,8.681069687499997,,0.0,,0.0,0.00741825,,0.0,31.04053484375,5.0,1.0,6.0,,,0.0,90.0,15.0,105.0,,,0.0,,,0.0,,,0.0,,,0.0,3.0,1.0,4.0,,,0.0,,,0.0,2.2,38030,01-125-21,2019
HY01-125-43,Palier manivelle,A,2,2.0,,,,AG5,,,2.8,8.0,105.0,,25.0,,1.0,0.0574999999999999,0.0,1.393394625,11.147157,,0.0,,0.0,0.02555175,Ан.Окс.чёрн.,1.02207,37.62231516666667,5.0,3.0,8.0,,,0.0,,,0.0,,,0.0,75.0,12.0,87.0,30.0,5.0,35.0,,,0.0,3.0,0.3,3.3,,,0.0,,,0.0,2.56,38030,01-125-43,2019
HY01-125-44,Plaque palier connecteur,B2,2,2.0,,,,5086,,,2.8,8.0,,10.0,310.0,295.0,1.0,0.0,0.2103349999999999,5.889379999999998,47.11503999999999,,0.0,,0.0,0.195,Ан.Окс.чёрн.,7.800000000000001,92.52418666666668,5.0,3.0,8.0,,,0.0,180.0,50.0,230.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,2.0,7.0,,,0.0,,,0.0,5.0,38030,01-125-44,2019
HY01-125-45,Plaque palier  manivelle,D,2,2.0,,,,AU4G,,,2.8,8.0,,10.0,227.0,180.0,1.0,0.0,0.093978,2.631384,21.051072,,0.0,,0.0,0.08986,Ан.Окс.чёрн.,3.5944,65.00326933333332,5.0,1.0,6.0,,,0.0,180.0,26.0,206.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,3.0,8.0,,,0.0,,,0.0,4.166666666666667,38030,01-125-45,2019
HY01-125-47,Axe de roue,C,4,4.0,,,,INOX 316 L,,,7.85,10.0,22.0,,56.0,,1.0,0.2575999999999999,0.0,0.7682994703999998,7.682994703999998,,0.0,,0.0,0.00462836,,0.0,11.994915342666664,3.0,0.3,3.3,,,0.0,,,0.0,,,0.0,45.0,5.0,50.0,20.0,1.5,21.5,,,0.0,3.0,0.3,3.3,,,0.0,,,0.0,1.656666666666667,38030,01-125-47,2019
HY01-125-57,Equerre roulette,A,4,4.0,,,,AU4G,,,2.8,8.0,,30.0,112.0,35.0,1.0,0.0,0.018032,1.5146879999999998,12.117503999999998,,0.0,,0.0,0.01666,Ан.Окс.чёрн.,0.6664000000000001,20.170776,3.0,0.5,3.5,,,0.0,90.0,15.0,105.0,,,0.0,,,0.0,,,0.0,,,0.0,3.0,1.0,4.0,,,0.0,,,0.0,2.7,38030,01-125-57,2019
HY01-125-58,Frein bobine,B1,2,2.0,,,,Derlin noir,,,1.39,12.0,35.0,,25.0,,1.0,0.0574999999999999,0.0,0.0768578781249999,0.9222945374999998,,0.0,,0.0,0.00467075,,0.0,8.859480602083334,3.0,0.2,3.2,,,0.0,,,0.0,,,0.0,30.0,4.0,34.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.69,38030,01-125-58,2019
HY01-125-59,Entretoise Frein bobin,B,2,2.0,,,,Inox,,,7.85,10.0,15.0,,19.0,,1.0,0.0436999999999999,0.0,0.060590323125,0.60590323125,,0.0,,0.0,0.00124815,,0.0,8.687118282291665,3.0,0.15,3.15,,,0.0,,,0.0,,,0.0,30.0,4.0,34.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.6883333333333332,38030,01-125-59,2019
HY12-001-21,Obturateur,A,2,2.0,,,,INOX 304L,,,7.85,10.0,,2.0,126.0,126.0,1.0,0.0,0.0365147999999999,0.5732823599999999,5.732823599999999,,0.0,,0.0,0.03276,,0.0,11.868078466666669,3.0,2.0,5.0,,,0.0,,,0.0,,,0.0,30.0,3.0,33.0,,,0.0,,,0.0,3.0,0.3,3.3,,,0.0,,,0.0,0.7766666666666667,38030,12-001-21,2019
HY01-125-16,Plaque sortie connecteur,A,2,2.0,,,,AG5,,,2.8,8.0,190.0,,70.0,,1.0,0.161,0.0,12.7749958,102.1999664,,0.0,,0.0,0.098439,Ан.Окс.чёрн.,3.93756,160.60420986666665,5.0,7.0,12.0,,,0.0,150.0,20.0,170.0,,,0.0,180.0,50.0,230.0,,,0.0,,,0.0,15.0,10.0,25.0,,,0.0,,,0.0,8.733333333333333,38030,01-125-16,2019
HY01-125-19,Support collecteur,A,2,2.0,,,,AG5,,,2.8,8.0,60.0,,56.0,,1.0,0.1287999999999999,0.0,1.0191686399999995,8.153349119999998,,0.0,,0.0,0.0162024,Ан.Окс.чёрн.,0.648096,48.36643722666667,5.0,1.0,6.0,,,0.0,75.0,16.0,91.0,,,0.0,75.0,10.0,85.0,,,0.0,,,0.0,3.0,0.5,3.5,,,0.0,,,0.0,3.55,38030,01-125-19,2019
HY15 144 37,Support  presse etoupe,A,2,2.0,,изм на черт,,INOX 304L,,,7.85,10.0,,20.0,121.0,74.0,1.0,0.0,0.0205941999999999,3.2332893999999994,32.332894,,0.0,,0.0,0.025708,,0.0,86.59978033333334,5.0,10.0,15.0,,,0.0,180.0,60.0,240.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,8.0,23.0,,,0.0,,,0.0,5.933333333333334,38030,15 144 37,2019
HY01-287-12,PLAQUE CHASSIS SUPERIEURE,T,5,5.0,RC1,,,PP,"PPH, лист 21* в состоянии поставки (лист20 у поставщика)",P PPH NAT EP25,0.95,8.0,,21.0,820.0,550.0,1.0,0.0,2.59325,51.73533749999999,413.8827,,0.0,,0.0,0.95954,,0.0,169.68274208333332,15.0,3.0,18.0,180.0,75.0,255.0,,,0.0,60.0,12.0,72.0,,,0.0,,,0.0,,,0.0,15.0,5.0,20.0,,,0.0,,64.05488500000001,64.05488500000001,17.75457375,38030,01-287-12,2019
HY01-287-16,NOIX DE SERRAGE,A,90,90.0,RC1,,,INOX 316 L,INOX 316 L,J INOX 316L D016,7.8,10.0,16.0,,23.0,,1.0,2.3805,0.0,3.7314051840000007,37.314051840000005,,0.0,,0.0,0.00155744,,0.0,2.514814814814815,,,0.0,,,0.0,,,0.0,,,0.0,20.0,1.5,21.5,30.0,3.0,33.0,,,0.0,5.0,1.0,6.0,,,0.0,,-0.7328191601777764,-0.7328191601777764,8.067437926400002,38030,01-287-16,2019
HY0128717,BAGUETTE COTES,A,6,6.0,,,,INOX 316 L,,,8.0,10.0,,2.0,780.0,20.0,1.0,0.0,0.1076399999999999,1.7222399999999998,17.222399999999997,,0.0,,0.0,0.0344,,0.0,21.000955555555556,5.0,3.0,0.3833333333333333,,,0.0,120.0,20.0,4.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.1333333333333333,,,0.0,,,0.0,4.516666666666668,38030,0128717,2019
HY01-287-18,Baguette arriere,A,5,5.0,RC1,,,INOX 316 L,,,7.85,10.0,,2.0,535.0,17.0,1.0,0.0,0.0522962499999999,0.8210511249999999,8.21051125,,0.0,,0.0,0.020398,,0.0,17.253768916666665,5.0,3.0,8.0,,,0.0,90.0,16.0,106.0,,,0.0,,,0.0,,,0.0,,,0.0,3.0,0.5,3.5,,,0.0,,,0.0,3.258333333333334,38030,01-287-18,2019
HY01-287-21,ANNEAU DE LEVAGE,D,5,5.0,RC1,,,INOX 316 L,INOX 316 (INOX304),J INOX 316L D006,7.8,10.0,6.0,,350.0,,1.0,2.0125,0.0,0.4436113499999999,4.436113499999999,,0.0,сварка,15.0,0.0066505199999999,,0.0,25.483333333333334,,,0.0,,,0.0,,,0.0,,,0.0,30.0,5.0,35.0,,,0.0,,,0.0,60.0,6.0,66.0,,,0.0,,-0.2093344799999954,-0.2093344799999954,2.399222126666668,38030,01-287-21,2019
HY01-287-21-01,ANNEAU DE LEVAGE,D,5,5.0,RC1,,,INOX 316 L,INOX 316 (INOX304),J INOX 316L D006,7.8,10.0,6.0,,350.0,,1.0,2.0125,0.0,0.4436113499999999,4.436113499999999,,0.0,,15.0,0.0066505199999999,,0.0,25.483333333333334,,,0.0,,,0.0,,,0.0,,,0.0,30.0,5.0,35.0,,,0.0,,,0.0,60.0,6.0,66.0,,,0.0,,-0.2093344799999954,-0.2093344799999954,2.399222126666668,38030,01-287-21-01,2019
HY01-287-21-02,ANNEAU DE LEVAGE,D,5,5.0,RC1,,,INOX 316 L,INOX 316 (INOX304),J INOX 316L D006,7.8,10.0,6.0,,350.0,,1.0,2.0125,0.0,0.4436113499999999,4.436113499999999,,0.0,,15.0,0.0066505199999999,,0.0,25.483333333333334,,,0.0,,,0.0,,,0.0,,,0.0,30.0,5.0,35.0,,,0.0,,,0.0,60.0,6.0,66.0,,,0.0,,-0.2093344799999954,-0.2093344799999954,2.399222126666668,38030,01-287-21-02,2019
HY01-287-21-03,ANNEAU DE LEVAGE,D,5,5.0,RC1,,,INOX 316 L,INOX 316 (INOX304),J INOX 316L D006,7.8,10.0,6.0,,350.0,,1.0,2.0125,0.0,0.4436113499999999,4.436113499999999,,0.0,,15.0,0.0066505199999999,,0.0,25.483333333333334,,,0.0,,,0.0,,,0.0,,,0.0,30.0,5.0,35.0,,,0.0,,,0.0,60.0,6.0,66.0,,,0.0,,-0.2093344799999954,-0.2093344799999954,2.399222126666668,38030,01-287-21-03,2019
HY01-287-21-04,ANNEAU DE LEVAGE,D,5,5.0,RC1,,,INOX 316 L,INOX 316 (INOX304),J INOX 316L D006,7.8,10.0,6.0,,350.0,,1.0,2.0125,0.0,0.4436113499999999,4.436113499999999,,0.0,,15.0,0.0066505199999999,,0.0,25.483333333333334,,,0.0,,,0.0,,,0.0,,,0.0,30.0,5.0,35.0,,,0.0,,,0.0,60.0,6.0,66.0,,,0.0,,-0.2093344799999954,-0.2093344799999954,2.399222126666668,38030,01-287-21-04,2019
HY01-287-25,BLOC DE FIXATION LEST,B,10,10.0,RC1,,,INOX 316 L,INOX 316 L,J INOX 316L D025,7.8,10.0,25.0,,35.0,,1.0,0.4024999999999999,0.0,1.5403171875,15.403171875000002,,0.0,,0.0,0.00372875,,0.0,7.273333333333333,,,0.0,,,0.0,,,0.0,,,0.0,30.0,6.0,36.0,20.0,2.0,22.0,,,0.0,5.0,2.0,7.0,,,0.0,,-0.9407612499999984,-0.9407612499999984,2.426539791666667,38030,01-287-25,2019
HY01-287-26,AXE DE FIXATION LEST,A,10,10.0,RC1,,,INOX,INOX,J INOX D004,7.8,10.0,4.0,,505.0,,1.0,5.8075,0.0,0.56894916,5.689491599999999,,0.0,,0.0,0.00636792,,0.0,1.955555555555556,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,20.0,1.5,21.5,,,0.0,,,0.0,,,0.0,,-0.1721446506666668,-0.1721446506666668,0.5546425582222223,38030,01-287-26,2019
HY01-287-29,FOURREAU DE LESTAGE,C,10,10.0,RC1,,,INOX 316 L,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,сварка,5.0,0.0,,0.0,21.966150000000003,,,0.0,,,0.0,60.0,18.0,78.0,,,0.0,,,0.0,,,0.0,,,0.0,60.0,20.0,80.0,,,0.0,,-0.9612399999999952,-0.9612399999999952,8.173126666666667,38030,01-287-29,2019
HY01-287-29-1,FOURREAU DE LESTAGE,C,10,10.0,RC1,,,INOX 316 L,INOX 316 (INOX304),"TUBE 316 D025 EP001,5",7.8,13.8,25.0,,580.0,,1.0,6.380000000000001,0.0,5.5825000000000005,77.03850000000001,,0.0,,0.0,0.04651125,,0.0,17.69333333333334,,,0.0,,,0.0,60.0,12.0,72.0,,,0.0,,,0.0,,,0.0,,,0.0,12.0,9.0,21.0,,,0.0,,-0.9612399999999952,-0.9612399999999952,4.539793333333334,38030,01-287-29-1,2019
HY01-287-29-2,FOURREAU DE LESTAGE,C,20,20.0,RC1,,,INOX 316 L,INOX 316 (INOX304),J AISI 316L D005 (калиброванный)  ,7.8,13.8,5.0,,40.0,,1.0,0.8800000000000001,0.0,0.7700000000000001,10.626000000000005,,0.0,,0.0,0.00066725,,0.0,3.255783333333336,,,0.0,,,0.0,,,0.0,,,0.0,30.0,6.0,36.0,,,0.0,,,0.0,,,0.0,,,0.0,,-0.9612399999999952,-0.9612399999999952,2.179586666666668,38030,01-287-29-2,2019
HY01-287-30,LEST EAU DE MER,С,5,5.0,RC1,,,INOX 316 L,"INOX 316 (INOX304), полоса 12х50",INOX 316 L,7.8,10.0,,15.0,455.0,50.0,1.0,0.0,0.1308125,15.305062499999998,153.05062499999997,,0.0,,0.0,0.06065,,0.0,42.842025,15.0,5.0,20.0,,,0.0,60.0,15.0,75.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,-3.08343999999999,-3.08343999999999,2.659713333333334,38030,01-287-30,2019
HY01-287-31,LEST COMPENSATION PAYLOAD,С,10,10.0,RC1,,,INOX 316 L,"INOX 316 (INOX304), полоса 10х70",INOX 316 L,7.8,10.0,,10.0,427.0,60.0,1.0,0.0,0.29463,22.98114,229.8114,,0.0,,0.0,0.06098,,0.0,32.42824,15.0,5.0,20.0,,,0.0,60.0,15.0,75.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,-2.74695999999999,-2.74695999999999,4.125506666666668,38030,01-287-31,2019
HY01-287-32,PROTECTION ARRIERE,B,7,7.0,RC1,,,PP,"PPH, лист 21* в состоянии поставки (лист20 у поставщика)",P PPH NAT EP25,0.95,6.0,,25.0,170.0,90.0,1.0,0.0,0.1231649999999999,2.92516875,17.5510125,,0.0,,0.0,0.0436,,0.0,10.248095238095235,,,0.0,,,0.0,60.0,12.0,72.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,-1.993490000000002,-1.993490000000002,2.167426166666667,38030,01-287-32,2019
HY01-287-34,FIXATION LATERALE BANDE DELTA,A,10,10.0,RC1,,,INOX 316 L,"INOX, полоса3х12",P INOX 316 L EP3,7.8,10.0,,3.0,775.0,12.0,1.0,0.0,0.1069499999999999,2.50263,25.0263,,0.0,,0.0,0.023322,,0.0,7.506666666666666,,,0.0,,,0.0,60.0,7.0,67.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,-0.990312,-0.990312,2.001614666666667,38030,01-287-34,2019
HY01-287-35,FIXATION AVANT BANDE DELTA,A,10,10.0,RC1,,,INOX 316 L,"INOX, полоса3х12",P INOX 316 L EP3,7.8,10.0,,3.0,126.0,12.0,1.0,0.0,0.017388,0.4068792,4.068792,,0.0,,0.0,0.003852,,0.0,4.486666666666666,,,0.0,,,0.0,60.0,4.0,64.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,-0.2085100800000006,-0.2085100800000006,1.631914986666667,38030,01-287-35,2019
HY01-287-36,FIXATION ARRIERE BANDE DELTA,A,5,5.0,RC1,,,INOX 316 L,"INOX, полоса3х12",P INOX 316 L EP3,7.8,10.0,,3.0,540.0,12.0,1.0,0.0,0.03726,0.871884,8.71884,,0.0,,0.0,0.016272,,0.0,9.403333333333334,,,0.0,,,0.0,60.0,6.0,66.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.3829568000000016,0.3829568000000016,1.531913066666667,38030,01-287-36,2019
HY01-287-40,Lower plate,B,5,5.0,RC1,,,PP,,,0.95,8.0,,20.5,643.0,524.0,1.0,0.0,1.937359,37.730066525,301.8405322,,0.0,Закупка insert M5,0.0,0.721711,,0.0,128.56810643999998,15.0,3.0,18.0,180.0,90.0,270.0,,,0.0,,,0.0,,,0.0,60.0,8.0,68.0,,,0.0,20.0,16.0,36.0,,,0.0,,,0.0,14.33333333333333,38030,01-287-40,2019
HY16-115-115,Pare chocs,B,10,10.0,RC3,,,INOX 316 L,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,сварка,10.0,0.0,,0.0,68.34967705666666,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,30.0,10.0,40.0,,,0.0,,,0.0,2.166666666666667,38030,16-115-115,2019
HY16-115-115-01,Tube inox Ø20x2,B,10,10.0,RC3,,,INOX 316 L,"Труба 20х1,5",,7.85,14.0,20.0,,495.0,,1.0,5.6925,0.0,14.03144325,196.4402055,,0.0,гибка,8.0,0.031714,,0.0,29.53735388333333,3.0,0.5,3.5,,,0.0,,,0.0,,,0.0,30.0,1.0,31.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8,38030,16-115-115-01,2019
HY16-115-115-02,Racord,B,10,10.0,RC3,,,INOX 316 L,,,7.85,10.0,28.0,,40.0,,1.0,0.4599999999999999,0.0,2.22235384,22.2235384,,0.0,,0.0,0.00474768,,0.0,10.06235384,3.0,0.4,3.4,,,0.0,,,0.0,,,0.0,60.0,6.0,66.0,30.0,3.0,33.0,,,0.0,3.0,0.2,3.2,,,0.0,,,0.0,3.2,38030,16-115-115-02,2019
HY16-115-115-03,Platine de fixation,B,10,10.0,RC3,,,INOX 316 L,,,7.85,10.0,,4.0,46.0,30.0,1.0,0.0,0.01587,0.4983179999999999,4.983179999999999,,0.0,,0.0,0.003368,,0.0,7.533317999999999,3.0,0.5,3.5,,,0.0,60.0,10.0,70.0,,,0.0,,,0.0,,,0.0,,,0.0,3.0,0.2,3.2,,,0.0,,,0.0,2.883333333333333,38030,16-115-115-03,2019
HY16-115-115-03-01,Platine de fixation,B,10,10.0,RC3,,,INOX 316 L,,,7.85,10.0,,4.0,46.0,30.0,1.0,0.0,0.01587,0.4983179999999999,4.983179999999999,,0.0,,0.0,0.003368,,0.0,7.533317999999999,3.0,0.5,3.5,,,0.0,60.0,10.0,70.0,,,0.0,,,0.0,,,0.0,,,0.0,3.0,0.2,3.2,,,0.0,,,0.0,2.883333333333333,38030,16-115-115-03-01,2019
HY01-288-11,Caisson,B,9,9.0,,,"Изготовление из двух частей ( труба и пруток с обработкой по размерам  Fond bonbe ep 2,9)",voir plan,INOX316L(Ti),,7.85,,180.0,,218.0,,1.0,2.2563,0.0,450.4858634699999,0.0,,0.0,сварка,30.0,0.1740816,,0.0,402.851251555324,,,0.0,,,0.0,,,0.0,,,0.0,45.0,30.0,75.0,,,0.0,,,0.0,5.0,2.0,7.0,,,0.0,,,0.0,5.633333333333334,38030,01-288-11,2019
HY01-288-11-01,Caisson,B,9,9.0,,,,voir plan,INOX316L(Ti),Труба 180х12,7.85,14.0,180.0,,171.0,,1.0,1.76985,0.0,112.0,1568.0,,0.0,,0.0,0.1475172,,0.0,222.83333333333331,,,0.0,,,0.0,,,0.0,,,0.0,240.0,90.0,330.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,17.5,38030,01-288-11-01,2019
HY01-288-11-02,Caisson,B,9,9.0,,,,voir plan,INOX316L(Ti),,7.85,9.0,170.0,,55.0,,1.0,0.56925,0.0,101.37717748125,912.39459733125,,0.0,,0.0,0.074732,,0.0,134.7105108145833,,,0.0,,,0.0,,,0.0,,,0.0,180.0,60.0,240.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,12.0,38030,01-288-11-02,2019
HY01-288-12,SUPPORT CORPS,B,10,10.0,RC1,,,DELRIN NOIR, DELRIN NOIR (POM NOIR),J DELRIN NOIR D070,1.46,9.0,70.0,,90.0,,1.0,1.035,0.0,5.812446149999999,52.31201534999999,,0.0,,0.0,0.027475,,0.0,30.68444444444444,,,0.0,,,0.0,180.0,25.0,205.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,2.0,7.0,,,0.0,,16.38778298266667,16.38778298266667,10.31463049711111,38030,01-288-12,2019
HY01-288-13,RADIATEUR,A,15,15.0,RC1,,,AU4G,D16T (D16),P ALU 2017T451 EP040,2.85,8.0,,40.0,130.0,120.0,1.0,0.0,0.2691,30.6774,245.4192,,0.0,,0.0,0.0512,,0.0,51.08740740740741,,,0.0,,,0.0,180.0,40.0,220.0,,,0.0,60.0,10.0,70.0,,,0.0,,,0.0,5.0,5.0,10.0,,,0.0,,13.7160391111111,13.7160391111111,21.26234311111111,38030,01-288-13,2019
HY01-288-14,TIRANT,A,30,30.0,RC1,,,AU4G,D16T (D16),J D16T D010,2.85,8.0,10.0,,170.0,,1.0,5.865,0.0,1.312147125,10.497177,,0.0,,0.0,0.005495,,0.0,5.5159259259259255,,,0.0,,,0.0,,,0.0,,,0.0,45.0,5.0,50.0,30.0,2.0,32.0,,,0.0,5.0,1.0,6.0,,,0.0,,2.105114728888888,2.105114728888888,6.385890697777778,38030,01-288-14,2019
HY01-288-15,SUPPORT RADIATEUR,C,5,5.0,RC1,,,INOX 316 L,INOX 316 L,P INOX 316 L EP3,7.8,10.0,,3.0,155.0,155.0,1.0,0.0,0.13814375,3.23256375,32.3256375,,0.0,,0.0,0.04991,,0.0,17.413333333333334,,,0.0,,,0.0,70.0,15.0,85.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,3.6,8.6,,,0.0,,-5.852305999999998,-5.852305999999998,2.312307833333334,38030,01-288-15,2019
HY01-288-16,CONTRE PLAQUE SUPPORT RADIATEUR,A,5,5.0,RC1,,,AU4G,D16T (D16АТ),P D16T EP003,2.85,10.0,,3.0,135.0,135.0,1.0,0.0,0.1047937499999999,0.8959865625000001,8.959865625,,0.0,,0.0,0.03807,,0.0,11.623333333333331,,,0.0,,,0.0,,,0.0,,,0.0,60.0,9.0,69.0,,,0.0,,,0.0,,,0.0,,,0.0,,2.595264499999997,2.595264499999997,1.966272041666666,38030,01-288-16,2019
HY01-288-18,PLAQUE BASE ECROU N°1,A,5,5.0,RC1,,,AU4G,D16T (D16АТ),P D16T EP002,2.85,8.0,,2.0,75.0,120.0,4.0,0.0,0.0129374999999999,0.0737437499999999,0.5899499999999999,,0.0,,0.0,0.004695,,0.0,7.802222222222222,,,0.0,,,0.0,60.0,3.5,63.5,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,5.5,,,0.0,,1.922157333333334,1.922157333333334,1.576846444444445,38030,01-288-18,2019
HY01-288-19,PLAQUE BASE ECROU N°2,A,5,5.0,RC1,,,AU4G,D16T (D16АТ),P D16T EP002,2.85,8.0,,2.0,110.0,120.0,1.0,0.0,0.0759,0.4326299999999999,3.46104,,0.0,,0.0,0.02732,,0.0,8.382222222222223,,,0.0,,,0.0,60.0,3.5,63.5,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,5.5,,,0.0,,1.936034133333336,1.936034133333336,1.578002844444445,38030,01-288-19,2019
HY01-288-21,CALE ELECTRONIQUE,A,5,5.0,RC1,,,DELRIN NOIR, DELRIN NOIR (POM NOIR),P DELRIN NOIR EP008,1.46,9.0,,8.0,30.0,100.0,1.0,0.0,0.01725,0.20148,1.8133200000000005,,0.0,,0.0,0.00808,,0.0,10.312222222222225,,,0.0,,,0.0,60.0,7.0,67.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,1.0,6.0,,,0.0,,3.518939733333336,3.518939733333336,2.043244977777778,38030,01-288-21,2019
HY01-288-22,BRIDE ELECTRONIQUE,A,5,5.0,RC1,,,AU4G,Амг (5083),P D16T EP002,2.85,8.0,,2.0,25.0,200.0,1.0,0.0,0.0287499999999999,0.163875,1.311,,0.0,,0.0,0.0109,,0.0,6.285555555555556,,,0.0,,,0.0,,,0.0,30.0,5.0,35.0,,,0.0,,,0.0,,,0.0,5.0,1.0,6.0,,,0.0,,2.096053333333333,2.096053333333333,1.258004444444444,38030,01-288-22,2019
HY01-288-23,TIRANT ELECTRONIQUE,A,10,10.0,RC1,,,INOX,INOX 316 (INOX304),J INOX D004,7.8,10.0,4.0,,180.0,,1.0,2.07,0.0,0.2027937599999999,2.0279376,,0.0,,0.0,0.00228592,,0.0,3.5955555555555554,,,0.0,,,0.0,,,0.0,,,0.0,20.0,5.0,25.0,,,0.0,,,0.0,,,0.0,,,0.0,,1.142628309333332,1.142628309333332,1.357104718222222,38030,01-288-23,2019
