item,number_cmd,PRODUIT,N°PIECE,IND PROD,REF_BAAN,full_cod1,обозначение,номер_заказа
487933,37860,120-0089,52,A.3,120-0089052,120-0089052,120-0089052,37860
0,0,0,0,0,0,120-0090516,120-0090516,37860
487934,37860,120-0111,189,A.9,120-0111189,120-0111189,120-0111189,37860
487935,37860,120-0111,196,A.9,120-0111196,120-0111196,120-0111196,37860
487936,37860,120-0111,198,A.12,120-0111198,120-0111198,120-0111198,37860
487937,37860,120-0112,101,A.5,120-0112101,120-0112101,120-0112101,37860
487938,37860,120-0112,156,A.6,120-0112156,120-0112156,120-0112156,37860
487939,37860,120-0112,925,A.2,120-0112925,120-0112925,120-0112925,37860
487940,37860,120-0112,931,A.3,120-0112931,120-0112931,120-0112931,37860
487941,37860,120-0132,782,A.3,120-0132782,120-0132782,120-0132782,37860
487942,37860,120-0132,795,A.3,120-0132795,120-0132795,120-0132795,37860
487943,37860,121-0240,958,B.2,121-0240958,121-0240958,121-0240958,37860
487944,37860,121-0240,994,A.3,121-0240994,121-0240994,121-0240994,37860
487945,37860,121-0240,997,A.4,121-0240997,121-0240997,121-0240997,37860
0,0,0,0,0,0,121-0244184,121-0244184,37860
487946,37860,121-0244,222,A.3,121-0244222,121-0244222,121-0244222,37860
487947,37860,121-0244,223,A.2,121-0244223,121-0244223,121-0244223,37860
487948,37860,121-0244,853,B.2,121-0244853,121-0244853,121-0244853,37860
487949,37860,121-0244,860,B.2,121-0244860,121-0244860,121-0244860,37860
487950,37860,121-0244,864,A.4,121-0244864,121-0244864,121-0244864,37860
487951,37860,121-0254,419,A.2,121-0254419,121-0254419,121-0254419,37860
487952,37860,121-0255,472,A.2,121-0255472,121-0255472,121-0255472,37860
487953,37860,0000003,789,A.2,0000003789,0000003789,0000003789,37860
487800,37862,620-0237,609,A.1,620-0237609,620-0237609,620-0237609,37862
487896,37864,003-0256,747,A.1,003-0256747,003-0256747,003-0256747,37864
487897,37864,003-0157,562,A.2,003-0157562,003-0157562,003-0157562,37864
487898,37865,150-0222,904,A.1,150-0222904,150-0222904,150-0222904,37865
488280,37871,AKHC120.10.00,1,00,AKHC120.10.00.001,120.10.00.001,АКНС120.10.00.001,37871
488281,37871,AKHC120.06.05,1,00,AKHC120.06.05.001,120.06.05.001,АКНС120.06.05.001,37871
488282,37871,AKHC120.11.00,1,05,AKHC120.11.00.001,120.11.00.001,АКНС120.11.00.001,37871
488283,37871,AKHC120.07.06-01 SB,0,00,AKHC120.07.06.000-01 SB,120.07.06.000-01 ,АКНС120.07.06.000-01 CБ,37871
488284,37871,AKHC120.07.03,2,04,AKHC120.07.03.002,120.07.03.002,АКНС120.07.03.002,37871
488285,37871,AKHC120.07.06,4,04,AKHC120.07.06.004,120.07.06.004,АКНС120.07.06.004,37871
488286,37871,AKHC120.07.06,7,05,AKHC120.07.06.007,120.07.06.007,АКНС120.07.06.007,37871
488287,37871,DIN 933-M8x30,0,00,DIN 933-М8*30, 933-8*30,DIN 933-М8*30,37871
488288,37871,"DIN 127-8,1",0,00,"DIN 127-8,1"," 127-8,1","DIN 127-8,1",37871
488289,37871,DIN 7-4x30,0,00,DIN 7-4х30, 7-430,DIN 7-4х30,37871
488290,37871,AKHC120.01.05-3,403,08,AKHC120.01.05.403-3,120.01.05.403-3,АКНС120.01.05.403-3,37871
488269,37872,A5E02360A,336,AD,A5E02360336A,502360336,A5E02360336A,37872
488270,37872,A5E03008A,616,AC,A5E03008616A,503008616,A5E03008616A,37872
488271,37872,A5E030346A,2,AC,A5E030346002A,5030346002,A5E030346002A,37872
488272,37872,A5E00194A,182,AE,A5E00194182A,500194182,A5E00194182A,37872
488273,37872,A5E00186A,750,AB,A5E00186750A,500186750,A5E00186750A,37872
488274,37872,D102,168,AF,D102168,102168,D102168,37872
488275,37872,D102,180,AE,D102180,102180,D102180,37872
488276,37872,D102,174,AE,D102174,102174,D102174,37872
488672,37876,160-0242,177,A.3,160-0242177,160-0242177,160-0242177,37876
488673,37876,160-0242,979,A.5,160-0242979,160-0242979,160-0242979,37876
488674,37876,160-0243,55,A.4,160-0243055,160-0243055,160-0243055,37876
488675,37876,160-0243,132,A.5,160-0243132,160-0243132,160-0243132,37876
488676,37876,160-0243,135,A.6,160-0243135,160-0243135,160-0243135,37876
488677,37876,160-0243,136,A.3,160-0243136,160-0243136,160-0243136,37876
488678,37876,160-0243,137,A.4,160-0243137,160-0243137,160-0243137,37876
488679,37876,160-0243,290,A.4,160-0243290,160-0243290,160-0243290,37876
0,0,0,0,0,0, 141.001-00,ЛЕК 141.001-00,37877
0,0,0,0,0,0, 141.001-01,ЛЕК 141.001-01,37877
0,0,0,0,0,0, 141.000,ЛЕК 141.000,37877
0,0,0,0,0,0, 141.000-01,ЛЕК 141.000-01,37877
488250,37880,160-0250,419,A.3,160-0250419,160-0250419,160-0250419,37880
488251,37880,160-0250,431,A.5,160-0250431,160-0250431,160-0250431,37880
0,0,0,0,0,0,160-0250458,160-0250458,37880
488252,37880,160-0250,511,A.6,160-0250511,160-0250511,160-0250511,37880
488253,37880,160-0250,608,A.3,160-0250608,160-0250608,160-0250608,37880
488254,37880,160-0250,611,A.3,160-0250611,160-0250611,160-0250611,37880
488255,37880,160-0253,487,A.4,160-0253487,160-0253487,160-0253487,37880
488256,37880,160-0253,760,A.2,160-0253760,160-0253760,160-0253760,37880
488257,37880,160-0253,779,A.3,160-0253779,160-0253779,160-0253779,37880
488258,37880,160-0253,819,A.2,160-0253819,160-0253819,160-0253819,37880
488259,37880,160-0253,909,A.2,160-0253909,160-0253909,160-0253909,37880
488260,37880,160-0254,91,A.3,160-0254091,160-0254091,160-0254091,37880
488261,37880,160-0254,255,A.2,160-0254255,160-0254255,160-0254255,37880
488262,37880,160-0260,309,A.2,160-0260309,160-0260309,160-0260309,37880
488263,37880,160-0260,310,A.3,160-0260310,160-0260310,160-0260310,37880
488264,37880,160-0260,311,A.2,160-0260311,160-0260311,160-0260311,37880
488091,37881,120-0123,853,A.2,120-0123853,120-0123853,120-0123853,37881
489133,37886,37886,4,00,37886_004,37886_004,37886_004,37886
488799,37886,37886,1,00,37886_001,37886_001,37886_001,37886
488194,37887,005-0176,688,A.3,005-0176688,005-0176688,005-0176688,37887
488195,37887,110-0092,960,B.2,110-0092960,110-0092960,110-0092960,37887
488196,37887,121-0241,38,A.4,121-0241038,121-0241038,121-0241038,37887
488197,37887,121-0241,453,A.3,121-0241453,121-0241453,121-0241453,37887
488198,37887,121-0241,662,A.2,121-0241662,121-0241662,121-0241662,37887
488199,37887,121-0241,743,A.2,121-0241743,121-0241743,121-0241743,37887
488200,37887,121-0241,946,A.3,121-0241946,121-0241946,121-0241946,37887
488201,37887,121-0242,10,A.3,121-0242010,121-0242010,121-0242010,37887
488202,37887,121-0242,12,A.4,121-0242012,121-0242012,121-0242012,37887
488203,37887,121-0242,19,A.5,121-0242019,121-0242019,121-0242019,37887
488204,37887,121-0242,104,A.3,121-0242104,121-0242104,121-0242104,37887
488205,37887,121-0242,146,A.5,121-0242146,121-0242146,121-0242146,37887
488206,37887,121-0242,248,A.5,121-0242248,121-0242248,121-0242248,37887
488207,37887,005-0176,699,A.4,005-0176699,005-0176699,005-0176699,37887
488174,37889,37731_small,2,00,37731_2_small,37731_2_,37731_2_small,37889
488249,37891,110-0105,162,B.2,110-0105162,110-0105162,110-0105162,37891
488820,37900,121-0230,825,A.7,121-0230825,121-0230825,121-0230825,37900
488821,37900,121-0244,496,A.4,121-0244496,121-0244496,121-0244496,37900
488822,37900,121-0244,497,A.5,121-0244497,121-0244497,121-0244497,37900
488823,37900,121-0256,918,A.2,121-0256918,121-0256918,121-0256918,37900
488824,37900,121-0256,960,A.3,121-0256960,121-0256960,121-0256960,37900
488825,37900,121-0260,250,A.2,121-0260250,121-0260250,121-0260250,37900
488826,37900,121-0260,267,A.2,121-0260267,121-0260267,121-0260267,37900
488827,37900,130-0132,815,A.3,130-0132815,130-0132815,130-0132815,37900
488248,37906,D101,529,00,D101529,101529,D101529,37906
488371,37909,006-0236,28,A.1,006-0236028,006-0236028,006-0236028,37909
488310,37913,D102,167,AK,D102167,102167,D102167,37913
488311,37913,D102,160,AP,D102160,102160,D102160,37913
488312,37913,D102,172,AC,D102172,102172,D102172,37913
488313,37913,D102,155,AD,D102155,102155,D102155,37913
488314,37913,D102,173,AC,D102173,102173,D102173,37913
488691,37915,ASHCD.712332,1,00,ASHCD.712332.001,.712332.001,АШСД.712332.001,37915
488692,37915,ASHCD.712332,2,00,ASHCD.712332.002,.712332.002,АШСД.712332.002,37915
488693,37915,ASHCD.711532,1,00,ASHCD.711532.001,.711532.001,АШСД.711532.001,37915
488694,37915,ASHCD.711132,1,00,ASHCD.711132.001,.711132.001,АШСД.711132.001,37915
488702,37918,37918,37,00,37918_037,37918_037,37918_037,37918
488703,37918,37918,39,00,37918_039,37918_039,37918_039,37918
489006,37919,BIDF.318212.72 SB,0,00,BIDF.318212.72.000 SB,.318212.72.000 ,БИДФ.318212.72.000 СБ,37919
489007,37919,BIDF.318212.72,1,00,BIDF.318212.72.001,.318212.72.001,БИДФ.318212.72.001,37919
489008,37919,BIDF.318212.72,2,00,BIDF.318212.72.002,.318212.72.002,БИДФ.318212.72.002,37919
489009,37919,BIDF.318212.72,3,00,BIDF.318212.72.003,.318212.72.003,БИДФ.318212.72.003,37919
489010,37919,BIDF.318212.72,4,00,BIDF.318212.72.004,.318212.72.004,БИДФ.318212.72.004,37919
489011,37919,"2,5x3",0,00,"2,5x3","2,53","2,5х3",37919
489012,37919,BIDF.318212.73 SB,0,00,BIDF.318212.73.000 SB,.318212.73.000 ,БИДФ.318212.73.000 СБ,37919
489013,37919,BIDF.318212.73,1,00,BIDF.318212.73.001,.318212.73.001,БИДФ.318212.73.001,37919
489014,37919,BIDF.318212.73,2,00,BIDF.318212.73.002,.318212.73.002,БИДФ.318212.73.002,37919
489015,37919,BIDF.318212.73,3,00,BIDF.318212.73.003,.318212.73.003,БИДФ.318212.73.003,37919
489016,37919,BIDF.318212.73,5,00,BIDF.318212.73.005,.318212.73.005,БИДФ.318212.73.005,37919
489017,37919,3x6,0,00,3x6,36,3х6,37919
0,0,0,0,0,0,.318212.77.000,БИДФ.318212.77.000СБ,37919
489019,37919,BIDF.318212.77,1,00,BIDF.318212.77.001,.318212.77.001,БИДФ.318212.77.001,37919
489020,37919,BIDF.318212.77,2,00,BIDF.318212.77.002,.318212.77.002,БИДФ.318212.77.002,37919
489021,37919,BIDF.318212.77,3,00,BIDF.318212.77.003,.318212.77.003,БИДФ.318212.77.003,37919
0,0,0,0,0,0,"1-1-2-35,5201,31,0 ... 3057-90","1-1-2-35,5х20х1,3х1,0 Хим.Окс.прм.ГОСТ 3057-90",37919
0,0,0,0,0,0,"4,0 20  3722-2014","4,0 G20 ГОСТ 3722-2014",37919
489017,37919,3x6,0,00,3x6,36,3х6,37919
0,0,0,0,0,0,.318212.78.000,БИДФ.318212.78.000СБ,37919
489020,37919,BIDF.318212.77,2,00,BIDF.318212.77.002,.318212.77.002,БИДФ.318212.77.002,37919
489021,37919,BIDF.318212.77,3,00,BIDF.318212.77.003,.318212.77.003,БИДФ.318212.77.003,37919
489028,37919,BIDF.318212.78,1,00,BIDF.318212.78.001,.318212.78.001,БИДФ.318212.78.001,37919
0,0,0,0,0,0,"1-1-2-35,5201,31,0 ... 3057-90","1-1-2-35,5х20х1,3х1,0 Хим.Окс.прм.ГОСТ 3057-90",37919
0,0,0,0,0,0,"4,0 20  3722-2014","4,0 G20 ГОСТ 3722-2014",37919
489017,37919,3x6,0,00,3x6,36,3х6,37919
489032,37919,BIDF.318212.70,2,00,BIDF.318212.70.002,.318212.70.002,БИДФ.318212.70.002,37919
489033,37919,BIDF.318212.70,3,00,BIDF.318212.70.003,.318212.70.003,БИДФ.318212.70.003,37919
489034,37919,BIDF.318212.70,4,00,BIDF.318212.70.004,.318212.70.004,БИДФ.318212.70.004,37919
489035,37919,BIDF.318212.70,12,00,BIDF.318212.70.012,.318212.70.012,БИДФ.318212.70.012,37919
489036,37919,BIDF.318212.70,15,00,BIDF.318212.70.015,.318212.70.015,БИДФ.318212.70.015,37919
489037,37919,BIDF.318212.70,17,00,BIDF.318212.70.017,.318212.70.017,БИДФ.318212.70.017,37919
489038,37919,BIDF.318212.70,21,00,BIDF.318212.70.021,.318212.70.021,БИДФ.318212.70.021,37919
489039,37919,BIDF.318212.70,22,00,BIDF.318212.70.022,.318212.70.022,БИДФ.318212.70.022,37919
489040,37919,BIDF.318212.70,23,00,BIDF.318212.70.023,.318212.70.023,БИДФ.318212.70.023,37919
489041,37919,BIDF.318212.70,24,00,BIDF.318212.70.024,.318212.70.024,БИДФ.318212.70.024,37919
489042,37919,BIDF.318212.70,35,00,BIDF.318212.70.035,.318212.70.035,БИДФ.318212.70.035,37919
489043,37919,BIDF.318212.70,37,00,BIDF.318212.70.037,.318212.70.037,БИДФ.318212.70.037,37919
488649,37920,PA1.350,201,00,PA1.350.201,1.350.201,РА1.350.201,37920
488650,37920,PA10.115,201,00,PA10.115.201,10.115.201,РА10.115.201,37920
488651,37920,PA5.111,131,02,PA5.111.131,5.111.131,РА5.111.131,37920
488652,37920,PA6.100,112,01,PA6.100.112,6.100.112,РА6.100.112,37920
488653,37920,PA7.306 M,1,02,PA7.306.001 M,7.306.001 ,РА7.306.001 М,37920
488654,37920,PA8.800,1,00,PA8.800.001,8.800.001,РА8.800.001,37920
488655,37920,PA5.180,13,00,PA5.180.013,5.180.013,РА5.180.013,37920
488656,37920,PA8.110,44,00,PA8.110.044,8.110.044,РА8.110.044,37920
488657,37920,PA19.414,3,00,PA19.414.003,19.414.003,РА19.414.003,37920
488658,37920,PA16.710-01,1,00,PA16.710.001-01,16.710.001-01,РА16.710.001-01,37920
488659,37920,PA16.710-02,2,00,PA16.710.002-02,16.710.002-02,РА16.710.002-02,37920
488687,37922,160-0254,287,00,160-0254287,160-0254287,160-0254287,37922
488365,37923,D170,60,00,D170060,170060,D170060,37923
488366,37923,D102,179,AF,D102179,102179,D102179,37923
488828,37926,160-0245,167,A.5,160-0245167,160-0245167,160-0245167,37926
488829,37926,160-0261,338,A.2,160-0261338,160-0261338,160-0261338,37926
488830,37926,160-0256,964,A.2,160-0256964,160-0256964,160-0256964,37926
488831,37926,160-0260,27,A.2,160-0260027,160-0260027,160-0260027,37926
488832,37926,160-0245,786,A.3,160-0245786,160-0245786,160-0245786,37926
488833,37926,160-0245,870,A.3,160-0245870,160-0245870,160-0245870,37926
488834,37926,160-0250,438,A.4,160-0250438,160-0250438,160-0250438,37926
488835,37926,160-0260,243,A.3,160-0260243,160-0260243,160-0260243,37926
488387,37927,FUDI.741555,23,C,FUDI.741555.023,.741555.023,ФУДИ.741555.023,37927
488927,37929,160-0261,58,A.2,160-0261058,160-0261058,160-0261058,37929
488928,37929,160-0263,636,A.2,160-0263636,160-0263636,160-0263636,37929
488929,37929,620-0157,896,A.7,620-0157896,620-0157896,620-0157896,37929
488930,37929,680-0179,503,A.5,680-0179503,680-0179503,680-0179503,37929
488931,37929,680-0179,587,A.3,680-0179587,680-0179587,680-0179587,37929
488932,37929,680-0179,673,A.2,680-0179673,680-0179673,680-0179673,37929
488933,37929,680-0181,67,A.2,680-0181067,680-0181067,680-0181067,37929
488439,37930,D101,529,00,D101529,101529,D101529,37930
488440,37930,D101,530,00,D101530,101530,D101530,37930
488758,37934,CT12.000,1,00,CT12.000.001,12.000.001,СТ12.000.001,37934
488759,37934,CT12.000,2,00,CT12.000.002,12.000.002,СТ12.000.002,37934
488760,37934,CT12.000,3,00,CT12.000.003,12.000.003,СТ12.000.003,37934
488761,37934,CT12.000,4,00,CT12.000.004,12.000.004,СТ12.000.004,37934
488663,37936,UMBSH.2401.01,11,01,UMBSH.2401.01.011,.2401.01.011,УМБШ.2401.01.011,37936
488699,37938,7682.15.05,31,00,7682.15.05.031,7682.15.05.031,7682.15.05.031,37938
488700,37938,7682.15.05,51,00,7682.15.05.051,7682.15.05.051,7682.15.05.051,37938
488701,37938,7682.15.05,71,00,7682.15.05.071,7682.15.05.071,7682.15.05.071,37938
488806,37941,160-0244,588,A.4,160-0244588,160-0244588,160-0244588,37941
488762,37946,006-0266,162,A.4,006-0266162,006-0266162,006-0266162,37946
488763,37946,006-0266,180,A.3,006-0266180,006-0266180,006-0266180,37946
488764,37946,006-0267,752,A.3,006-0267752,006-0267752,006-0267752,37946
488765,37946,006-0266,138,A.3,006-0266138,006-0266138,006-0266138,37946
488766,37946,006-0266,132,A.2,006-0266132,006-0266132,006-0266132,37946
488767,37946,006-0266,136,A.2,006-0266136,006-0266136,006-0266136,37946
488768,37946,006-0266,137,A.3,006-0266137,006-0266137,006-0266137,37946
488769,37946,006-0261,284,A.4,006-0261284,006-0261284,006-0261284,37946
488770,37946,006-0266,139,A.3,006-0266139,006-0266139,006-0266139,37946
488771,37946,006-0266,733,A.3,006-0266733,006-0266733,006-0266733,37946
488772,37946,006-0261,56,A.4,006-0261056,006-0261056,006-0261056,37946
488817,37950,7616.30.01,561,00,7616.30.01.561,7616.30.01.561,7616.30.01.561,37950
488817,37950,7616.30.01,561,00,7616.30.01.561,7616.30.01.561,7616.30.01.561,37950
488807,37955,123-0254,412,A.10,123-0254412,123-0254412,123-0254412,37955
488808,37955,123-0254,775,A.9,123-0254775,123-0254775,123-0254775,37955
488809,37955,123-0261,837,A.6,123-0261837,123-0261837,123-0261837,37955
489044,37959,FUDI.711141,1,A,FUDI.711141.001,.711141.001,ФУДИ.711141.001,37959
489045,37959,FUDI.715111,7,A,FUDI.715111.007,.715111.007,ФУДИ.715111.007,37959
489046,37959,FUDI.715511,10,A,FUDI.715511.010,.715511.010,ФУДИ.715511.010,37959
489047,37959,FUDI.741424,2,C,FUDI.741424.002,.741424.002,ФУДИ.741424.002,37959
489048,37959,FUDI.741424,3,C,FUDI.741424.003,.741424.003,ФУДИ.741424.003,37959
489049,37959,FUDI.741474,10,А,FUDI.741474.010,.741474.010,ФУДИ.741474.010,37959
0,0,0,0,0,0,43010003426.0,43010003426.0,37960
0,0,0,0,0,0,43010003424.0,43010003424.0,37960
488849,37961,121-0245,263,A.4,121-0245263,121-0245263,121-0245263,37961
488850,37961,123-0267,603,A.4,123-0267603,123-0267603,123-0267603,37961
488939,37964,003-0130,561,C.4,003-0130561,003-0130561,003-0130561,37964
488940,37964,003-0130,594,B.2,003-0130594,003-0130594,003-0130594 ,37964
488842,37969,PART-1801,310,00,PART-1801310,-1801310,PART-1801310,37969
488843,37969,PART-1701,301,00,PART-1701301,-1701301,PART-1701301,37969
488844,37969,PART-1602,109,00,PART-1602109,-1602109,PART-1602109,37969
488902,37980,PART-1601,805,00,PART-1601805,-1601805,PART-1601805,37980
488903,37980,PART-1801,310,00,PART-1801310,-1801310,PART-1801310,37980
488904,37980,PART-1701,304,00,PART-1701304,-1701304,PART-1701304,37980
488905,37980,PART-1701,302,00,PART-1701302,-1701302,PART-1701302,37980
488906,37980,PART-1701,301,00,PART-1701301,-1701301,PART-1701301,37980
488907,37980,PART-1602,102,00,PART-1602102,-1602102,PART-1602102,37980
488908,37980,PART-1602,101,00,PART-1602101,-1602101,PART-1602101,37980
488909,37980,PART-1602,103,00,PART-1602103,-1602103,PART-1602103,37980
488910,37980,PART-1702,303,00,PART-1702303,-1702303,PART-1702303,37980
488911,37980,PART-1602,109,00,PART-1602109,-1602109,PART-1602109,37980
488912,37980,PART-1602,108,00,PART-1602108,-1602108,PART-1602108,37980
488913,37980,PART-1602,110,00,PART-1602110,-1602110,PART-1602110,37980
489412,37981,7X8.613,330,00,7X8.613.330,78.613.330,7Х8.613.330,37981
489413,37981,7X8.031,106,00,7X8.031.106,78.031.106,7Х8.031.106,37981
489414,37981,7X8.242,66,05,7X8.242.066,78.242.066,7Х8.242.066,37981
489415,37981,7X6.430SB,54,05,7X6.430.054SB,76.430.054,7Х6.430.054СБ,37981
489416,37981,7X8.075,80,02,7X8.075.080,78.075.080,7Х8.075.080,37981
489417,37981,7X8.210,58,02,7X8.210.058,78.210.058,7Х8.210.058,37981
489418,37981,7X8.242,97,00,7X8.242.097,78.242.097,7Х8.242.097,37981
489419,37981,7X8.645,18,01,7X8.645.018,78.645.018,7Х8.645.018,37981
0,0,0,0,0,0, 03-010-02    28804-90,Фенопласт 03-010-02  черный ГОСТ 28804-90 ,37981
489412,37981,7X8.613,330,00,7X8.613.330,78.613.330,7Х8.613.330,37981
489413,37981,7X8.031,106,00,7X8.031.106,78.031.106,7Х8.031.106,37981
489414,37981,7X8.242,66,05,7X8.242.066,78.242.066,7Х8.242.066,37981
489415,37981,7X6.430SB,54,05,7X6.430.054SB,76.430.054,7Х6.430.054СБ,37981
489416,37981,7X8.075,80,02,7X8.075.080,78.075.080,7Х8.075.080,37981
489417,37981,7X8.210,58,02,7X8.210.058,78.210.058,7Х8.210.058,37981
489418,37981,7X8.242,97,00,7X8.242.097,78.242.097,7Х8.242.097,37981
489419,37981,7X8.645,18,01,7X8.645.018,78.645.018,7Х8.645.018,37981
488901,37982,UMBSH.2401.02.00,8,00,UMBSH.2401.02.00.008,.2401.02.00.008,УМБШ.2401.02.00.008,37982
488934,37984,D102,179,AF,D102179,102179,D102179,37984
488941,37987,LESHF.3004.00.00,43,00,LESHF.3004.00.00.043,.3004.00.00.043,ЛЕШФ.3004.00.00.043,37987
488942,37987,LESHF.3004.00.00-01,43,00,LESHF.3004.00.00.043-01,.3004.00.00.043-01,ЛЕШФ.3004.00.00.043-01,37987
488943,37987,LESHF.3004.00.00-02,43,00,LESHF.3004.00.00.043-02,.3004.00.00.043-02,ЛЕШФ.3004.00.00.043-02,37987
489117,37995,003-0209,709,B.5,003-0209709,003-0209709,003-0209709,37995
489118,37995,006-0213,360,A.1,006-0213360,006-0213360,006-0213360,37995
489119,37995,003-0232,454,A.2,003-0232454,003-0232454,003-0232454,37995
489140,37996,003-0209,124,B.4,003-0209124,003-0209124,003-0209124,37996
489141,37996,003-0209,613,D.2,003-0209613,003-0209613,003-0209613,37996
489142,37996,003-0209,624,A.3,003-0209624,003-0209624,003-0209624,37996
489143,37996,003-0209,667,C.2,003-0209667,003-0209667,003-0209667,37996
489144,37996,003-0209,848,D.2,003-0209848,003-0209848,003-0209848,37996
489145,37996,003-0230,193,A.5,003-0230193,003-0230193,003-0230193,37996
489146,37996,003-0232,228,B.2,003-0232228,003-0232228,003-0232228,37996
489147,37996,003-0230,500,A.3,003-0230500,003-0230500,003-0230500,37996
0,0,0,0,0,0,.715252.018,ГРИВ.715252.018,37997
489188,37997,GRIV.713153,11,01,GRIV.713153.011,.713153.011,ГРИВ.713153.011,37997
489189,37997,GRIV.757562,14,00,GRIV.757562.014,.757562.014,ГРИВ.757562.014,37997
489641,37999,37999_001,1,01,37999_001,37999_001,37999_001,37999
489642,37999,37999_002,2,01,37999_002,37999_002,37999_002,37999
489643,37999,37999_006,6,01,37999_006,37999_006,37999_006,37999
489644,37999,37999_007,7,01,37999_007,37999_007,37999_007,37999
489645,37999,37999_43.001,1,01,37999_43.001,37999_43.001,37999_43.001,37999
489646,37999,37999_.001,1,01,37999_.001,37999_.001,37999_.001,37999
489647,37999,37999_.002,2,01,37999_.002,37999_.002,37999_.002,37999
489648,37999,37999_003,3,01,37999_003,37999_003,37999_003,37999
489649,37999,37999_004,4,01,37999_004,37999_004,37999_004,37999
489650,37999,37999_005,5,01,37999_005,37999_005,37999_005,37999
489651,37999,37999_.007,7,00,37999_.007,37999_.007,37999_.007,37999
489652,37999,37999_008,8,00,37999_008,37999_008,37999_008,37999
489105,38006,D102,167,AK,D102167,102167,D102167,38006
489106,38006,D102,166,AG,D102166,102166,D102166,38006
489107,38006,D102,172,AC,D102172,102172,D102172,38006
489108,38006,D102,155,AD,D102155,102155,D102155,38006
489109,38006,D102,173,AC,D102173,102173,D102173,38006
489103,38007,D101,529,BC,D101529,101529,D101529,38007
